,0
0,0.0
1,0.0
2,0.0
3,114.0
4,0.0
5,6.0
6,0.0
7,18.0
8,0.0
9,4.0
10,1.0
11,4.0
12,75.0
13,0.0
14,16.0
15,0.0
16,11.0
17,0.0
18,10.0
19,2.0
20,3.0
21,246.0
22,0.0
23,37.0
24,0.0
25,17.0
26,0.0
27,8.0
28,3.0
29,0.0
30,88.0
31,0.0
32,31.0
33,0.0
34,15.0
35,0.0
36,7.0
37,4.0
38,0.0
39,70.0
40,0.0
41,28.0
42,0.0
43,30.0
44,0.0
45,6.0
46,5.0
47,0.0
48,52.0
49,0.0
50,38.0
51,0.0
52,23.0
53,0.0
54,18.0
55,6.0
56,0.0
57,41.0
58,0.0
59,28.0
60,0.0
61,20.0
62,0.0
63,19.0
64,7.0
65,0.0
66,30.0
67,0.0
68,30.0
69,0.0
70,17.0
71,0.0
72,17.0
73,0.0
74,0.0
75,100.0
76,0.0
77,5.0
78,0.0
79,13.0
80,0.0
81,6.0
82,1.0
83,3.0
84,211.0
85,0.0
86,18.0
87,0.0
88,13.0
89,0.0
90,6.0
91,2.0
92,2.0
93,59.0
94,0.0
95,33.0
96,0.0
97,18.0
98,0.0
99,3.0
100,3.0
101,0.0
102,85.0
103,0.0
104,35.0
105,0.0
106,16.0
107,0.0
108,3.0
109,4.0
110,0.0
111,77.0
112,0.0
113,33.0
114,0.0
115,23.0
116,0.0
117,9.0
118,5.0
119,0.0
120,51.0
121,0.0
122,35.0
123,0.0
124,28.0
125,0.0
126,16.0
127,6.0
128,0.0
129,45.0
130,0.0
131,31.0
132,0.0
133,17.0
134,0.0
135,21.0
136,7.0
137,0.0
138,31.0
139,0.0
140,31.0
141,0.0
142,24.0
143,0.0
144,16.0
145,0.0
146,0.0
147,98.0
148,0.0
149,4.0
150,0.0
151,12.0
152,0.0
153,8.0
154,1.0
155,3.0
156,212.0
157,0.0
158,13.0
159,0.0
160,16.0
161,0.0
162,7.0
163,2.0
164,2.0
165,22.0
166,0.0
167,35.0
168,0.0
169,7.0
170,0.0
171,0.0
172,3.0
173,0.0
174,89.0
175,0.0
176,41.0
177,0.0
178,18.0
179,0.0
180,6.0
181,4.0
182,0.0
183,85.0
184,0.0
185,37.0
186,0.0
187,36.0
188,0.0
189,14.0
190,5.0
191,0.0
192,63.0
193,0.0
194,43.0
195,0.0
196,26.0
197,0.0
198,22.0
199,6.0
200,0.0
201,43.0
202,0.0
203,31.0
204,0.0
205,19.0
206,0.0
207,21.0
208,7.0
209,0.0
210,36.0
211,0.0
212,29.0
213,0.0
214,20.0
215,0.0
216,22.0
217,0.0
218,0.0
219,93.0
220,0.0
221,6.0
222,0.0
223,13.0
224,0.0
225,8.0
226,1.0
227,3.0
228,212.0
229,0.0
230,13.0
231,0.0
232,12.0
233,0.0
234,5.0
235,2.0
236,2.0
237,24.0
238,0.0
239,32.0
240,0.0
241,18.0
242,0.0
243,2.0
244,3.0
245,0.0
246,90.0
247,0.0
248,34.0
249,0.0
250,17.0
251,0.0
252,3.0
253,4.0
254,0.0
255,73.0
256,0.0
257,28.0
258,0.0
259,21.0
260,0.0
261,13.0
262,5.0
263,0.0
264,49.0
265,0.0
266,34.0
267,0.0
268,23.0
269,0.0
270,18.0
271,6.0
272,0.0
273,44.0
274,0.0
275,29.0
276,0.0
277,16.0
278,0.0
279,18.0
280,7.0
281,0.0
282,34.0
283,0.0
284,30.0
285,0.0
286,21.0
287,0.0
288,24.0
289,0.0
290,0.0
291,105.0
292,0.0
293,5.0
294,0.0
295,12.0
296,0.0
297,5.0
298,1.0
299,3.0
300,173.0
301,0.0
302,13.0
303,0.0
304,12.0
305,0.0
306,8.0
307,2.0
308,1.0
309,251.0
310,0.0
311,33.0
312,0.0
313,16.0
314,0.0
315,3.0
316,3.0
317,0.0
318,85.0
319,0.0
320,31.0
321,0.0
322,14.0
323,0.0
324,6.0
325,4.0
326,0.0
327,68.0
328,0.0
329,36.0
330,0.0
331,24.0
332,0.0
333,11.0
334,5.0
335,0.0
336,51.0
337,0.0
338,33.0
339,0.0
340,30.0
341,0.0
342,18.0
343,6.0
344,0.0
345,40.0
346,0.0
347,27.0
348,0.0
349,14.0
350,0.0
351,26.0
352,7.0
353,0.0
354,30.0
355,0.0
356,24.0
357,0.0
358,15.0
359,0.0
360,15.0
361,0.0
362,0.0
363,94.0
364,0.0
365,3.0
366,0.0
367,14.0
368,0.0
369,4.0
370,1.0
371,3.0
372,166.0
373,0.0
374,10.0
375,0.0
376,10.0
377,0.0
378,4.0
379,2.0
380,1.0
381,246.0
382,0.0
383,36.0
384,0.0
385,13.0
386,0.0
387,1.0
388,3.0
389,0.0
390,89.0
391,0.0
392,30.0
393,0.0
394,15.0
395,0.0
396,4.0
397,4.0
398,0.0
399,70.0
400,0.0
401,30.0
402,0.0
403,19.0
404,0.0
405,9.0
406,5.0
407,0.0
408,53.0
409,0.0
410,35.0
411,0.0
412,26.0
413,0.0
414,18.0
415,6.0
416,0.0
417,43.0
418,0.0
419,28.0
420,0.0
421,14.0
422,0.0
423,23.0
424,7.0
425,0.0
426,33.0
427,0.0
428,30.0
429,0.0
430,25.0
431,0.0
432,15.0
433,0.0
434,0.0
435,98.0
436,0.0
437,7.0
438,0.0
439,12.0
440,0.0
441,7.0
442,1.0
443,3.0
444,147.0
445,0.0
446,16.0
447,0.0
448,12.0
449,0.0
450,7.0
451,2.0
452,1.0
453,228.0
454,0.0
455,35.0
456,0.0
457,15.0
458,0.0
459,2.0
460,3.0
461,0.0
462,94.0
463,0.0
464,32.0
465,0.0
466,17.0
467,0.0
468,3.0
469,4.0
470,0.0
471,71.0
472,0.0
473,28.0
474,0.0
475,20.0
476,0.0
477,10.0
478,5.0
479,0.0
480,55.0
481,0.0
482,30.0
483,0.0
484,24.0
485,0.0
486,20.0
487,6.0
488,0.0
489,45.0
490,0.0
491,29.0
492,0.0
493,17.0
494,0.0
495,16.0
496,7.0
497,0.0
498,31.0
499,0.0
500,36.0
501,0.0
502,21.0
503,0.0
504,21.0
505,0.0
506,0.0
507,107.0
508,0.0
509,8.0
510,0.0
511,15.0
512,0.0
513,12.0
514,1.0
515,3.0
516,136.0
517,0.0
518,17.0
519,0.0
520,11.0
521,0.0
522,9.0
523,2.0
524,1.0
525,205.0
526,0.0
527,36.0
528,0.0
529,19.0
530,0.0
531,3.0
532,3.0
533,0.0
534,83.0
535,0.0
536,36.0
537,0.0
538,14.0
539,0.0
540,4.0
541,4.0
542,0.0
543,68.0
544,0.0
545,27.0
546,0.0
547,23.0
548,0.0
549,12.0
550,5.0
551,0.0
552,57.0
553,0.0
554,33.0
555,0.0
556,27.0
557,0.0
558,18.0
559,6.0
560,0.0
561,45.0
562,0.0
563,28.0
564,0.0
565,18.0
566,0.0
567,20.0
568,7.0
569,0.0
570,39.0
571,0.0
