,0
0,0.0
1,16.0
2,0.0
3,4.0
4,4.0
5,0.0
6,88.0
7,0.0
8,34.0
9,0.0
10,26.0
11,0.0
12,10.0
13,5.0
14,0.0
15,56.0
16,0.0
17,36.0
18,0.0
19,21.0
20,0.0
21,18.0
22,6.0
23,0.0
24,46.0
25,0.0
26,27.0
27,0.0
28,17.0
29,0.0
30,19.0
31,7.0
32,0.0
33,32.0
34,0.0
35,33.0
36,0.0
37,25.0
38,0.0
39,23.0
40,0.0
41,0.0
42,78.0
43,0.0
44,9.0
45,0.0
46,10.0
47,0.0
48,8.0
49,1.0
50,2.0
51,18.0
52,0.0
53,21.0
54,0.0
55,13.0
56,0.0
57,6.0
58,2.0
59,3.0
60,204.0
61,0.0
62,35.0
63,0.0
64,17.0
65,0.0
66,5.0
67,3.0
68,0.0
69,129.0
70,0.0
71,32.0
72,0.0
73,16.0
74,0.0
75,3.0
76,4.0
77,0.0
78,81.0
79,0.0
80,31.0
81,0.0
82,28.0
83,0.0
84,14.0
85,5.0
86,0.0
87,59.0
88,0.0
89,31.0
90,0.0
91,31.0
92,0.0
93,16.0
94,6.0
95,0.0
96,47.0
97,0.0
98,30.0
99,0.0
100,19.0
101,0.0
102,18.0
103,7.0
104,0.0
105,34.0
106,0.0
107,33.0
108,0.0
109,18.0
110,0.0
111,20.0
112,0.0
113,0.0
114,91.0
115,0.0
116,10.0
117,0.0
118,10.0
119,0.0
120,8.0
121,1.0
122,1.0
123,251.0
124,0.0
125,16.0
126,0.0
127,11.0
128,0.0
129,7.0
130,2.0
131,3.0
132,184.0
133,0.0
134,35.0
135,0.0
136,16.0
137,0.0
138,3.0
139,3.0
140,0.0
141,119.0
142,0.0
143,35.0
144,0.0
145,23.0
146,0.0
147,3.0
148,4.0
149,0.0
150,87.0
151,0.0
152,31.0
153,0.0
154,22.0
155,0.0
156,8.0
157,5.0
158,0.0
159,57.0
160,0.0
161,31.0
162,0.0
163,27.0
164,0.0
165,14.0
166,6.0
167,0.0
168,44.0
169,0.0
170,32.0
171,0.0
172,14.0
173,0.0
174,18.0
175,7.0
176,0.0
177,34.0
