,0
0,0.0
1,11.0
2,0.0
3,2.0
4,0.0
5,0.0
6,3.0
7,0.0
8,10.0
9,0.0
10,10.0
11,0.0
12,3.0
13,0.0
14,1.0
15,4.0
16,0.0
17,38.0
18,0.0
19,6.0
20,0.0
21,9.0
22,0.0
23,2.0
24,5.0
25,2.0
26,219.0
27,0.0
28,9.0
29,0.0
30,5.0
31,0.0
32,6.0
33,6.0
34,3.0
35,146.0
36,0.0
37,9.0
38,0.0
39,5.0
40,0.0
41,11.0
42,7.0
43,0.0
44,77.0
45,0.0
46,24.0
47,0.0
48,14.0
49,0.0
50,9.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,4.0
58,0.0
59,3.0
60,1.0
61,0.0
62,1.0
63,0.0
64,0.0
65,0.0
66,2.0
67,0.0
68,2.0
69,2.0
70,0.0
71,1.0
72,0.0
73,2.0
74,0.0
75,2.0
76,0.0
77,5.0
78,3.0
79,0.0
80,13.0
81,0.0
82,5.0
83,0.0
84,5.0
85,0.0
86,0.0
87,4.0
88,0.0
89,34.0
90,0.0
91,8.0
92,0.0
93,3.0
94,0.0
95,1.0
96,5.0
97,2.0
98,105.0
99,0.0
100,10.0
101,0.0
102,4.0
103,0.0
104,5.0
105,6.0
106,3.0
107,120.0
108,0.0
109,11.0
110,0.0
111,6.0
112,0.0
113,9.0
114,7.0
115,0.0
116,66.0
117,0.0
118,30.0
119,0.0
120,8.0
121,0.0
122,10.0
123,0.0
124,0.0
125,1.0
126,0.0
127,0.0
128,0.0
129,4.0
130,0.0
131,2.0
132,1.0
133,0.0
134,1.0
135,0.0
136,5.0
137,0.0
138,2.0
139,0.0
140,1.0
141,2.0
142,0.0
143,2.0
144,0.0
145,4.0
146,0.0
147,1.0
148,0.0
149,3.0
150,3.0
151,0.0
152,14.0
153,0.0
154,7.0
155,0.0
156,2.0
157,0.0
158,1.0
159,4.0
160,0.0
161,32.0
162,0.0
163,8.0
164,0.0
165,4.0
166,0.0
167,1.0
168,5.0
169,2.0
170,95.0
171,0.0
172,9.0
173,0.0
174,5.0
175,0.0
176,4.0
177,6.0
178,3.0
179,117.0
180,0.0
181,11.0
182,0.0
183,4.0
184,0.0
185,8.0
186,7.0
187,0.0
188,73.0
189,0.0
190,32.0
191,0.0
192,6.0
193,0.0
194,9.0
195,0.0
196,0.0
197,1.0
198,0.0
199,4.0
200,0.0
201,3.0
202,0.0
203,3.0
204,1.0
205,0.0
206,0.0
207,0.0
208,5.0
209,0.0
210,2.0
211,0.0
212,1.0
213,2.0
214,0.0
215,1.0
216,0.0
217,1.0
218,0.0
219,1.0
220,0.0
221,1.0
222,3.0
223,0.0
224,14.0
225,0.0
226,11.0
227,0.0
228,1.0
229,0.0
230,0.0
231,4.0
232,0.0
233,33.0
234,0.0
235,13.0
236,0.0
237,2.0
238,0.0
239,2.0
240,5.0
241,2.0
242,102.0
243,0.0
244,8.0
245,0.0
246,7.0
247,0.0
248,6.0
249,6.0
250,3.0
251,115.0
252,0.0
253,17.0
254,0.0
255,4.0
256,0.0
257,8.0
258,7.0
259,0.0
260,65.0
261,0.0
262,25.0
263,0.0
264,7.0
265,0.0
266,16.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,1.0
274,0.0
275,3.0
276,1.0
277,0.0
278,5.0
279,0.0
280,0.0
281,0.0
282,4.0
283,0.0
284,7.0
285,2.0
286,0.0
287,4.0
288,0.0
289,2.0
290,0.0
291,7.0
292,0.0
293,0.0
294,3.0
295,0.0
296,10.0
297,0.0
298,8.0
299,0.0
300,1.0
301,0.0
302,3.0
303,4.0
304,0.0
305,33.0
306,0.0
307,6.0
308,0.0
309,5.0
310,0.0
311,2.0
312,5.0
313,2.0
314,100.0
315,0.0
316,12.0
317,0.0
318,5.0
319,0.0
320,3.0
321,6.0
322,3.0
323,113.0
324,0.0
325,14.0
326,0.0
327,8.0
328,0.0
329,10.0
330,7.0
331,0.0
332,73.0
333,0.0
334,26.0
335,0.0
336,16.0
337,0.0
338,11.0
339,0.0
340,0.0
341,5.0
342,0.0
343,0.0
344,0.0
345,2.0
346,0.0
347,3.0
348,1.0
349,0.0
350,2.0
351,0.0
352,1.0
353,0.0
354,2.0
355,0.0
356,1.0
357,2.0
358,0.0
359,2.0
360,0.0
361,2.0
362,0.0
363,1.0
364,0.0
365,0.0
366,3.0
367,0.0
368,12.0
369,0.0
370,6.0
371,0.0
372,3.0
373,0.0
374,0.0
375,4.0
376,0.0
377,33.0
378,0.0
379,8.0
380,0.0
381,4.0
382,0.0
383,2.0
384,5.0
385,2.0
386,81.0
387,0.0
388,14.0
389,0.0
390,5.0
391,0.0
392,4.0
393,6.0
394,3.0
395,114.0
396,0.0
397,12.0
398,0.0
399,3.0
400,0.0
401,9.0
402,7.0
403,0.0
404,74.0
405,0.0
406,26.0
407,0.0
408,6.0
409,0.0
410,9.0
411,0.0
412,0.0
413,5.0
414,0.0
415,0.0
416,0.0
417,1.0
418,0.0
419,6.0
420,1.0
421,0.0
422,1.0
423,0.0
424,0.0
425,0.0
426,2.0
427,0.0
428,3.0
429,2.0
430,0.0
431,2.0
432,0.0
433,5.0
434,0.0
435,4.0
436,0.0
437,0.0
438,3.0
439,0.0
440,10.0
441,0.0
442,9.0
443,0.0
444,1.0
445,0.0
446,1.0
447,4.0
448,0.0
449,36.0
450,0.0
451,6.0
452,0.0
453,3.0
454,0.0
455,4.0
456,5.0
457,2.0
458,95.0
459,0.0
460,7.0
461,0.0
462,11.0
463,0.0
464,4.0
465,6.0
466,3.0
467,118.0
468,0.0
469,18.0
470,0.0
471,3.0
472,0.0
473,14.0
474,7.0
475,0.0
476,68.0
477,0.0
478,28.0
479,0.0
480,8.0
481,0.0
482,17.0
483,0.0
484,0.0
485,1.0
486,0.0
487,0.0
488,0.0
489,2.0
490,0.0
491,6.0
492,1.0
493,0.0
494,4.0
495,0.0
496,0.0
497,0.0
498,8.0
499,0.0
500,2.0
501,2.0
502,0.0
503,2.0
504,0.0
505,3.0
506,0.0
507,1.0
508,0.0
509,5.0
510,3.0
511,0.0
512,10.0
513,0.0
514,7.0
515,0.0
516,2.0
517,0.0
518,5.0
519,4.0
520,0.0
521,38.0
522,0.0
523,6.0
524,0.0
525,7.0
526,0.0
527,2.0
528,5.0
529,2.0
530,72.0
531,0.0
532,11.0
533,0.0
534,5.0
535,0.0
536,9.0
537,6.0
538,3.0
539,109.0
540,0.0
541,11.0
542,0.0
543,5.0
544,0.0
545,9.0
546,7.0
547,0.0
548,74.0
549,0.0
550,31.0
551,0.0
552,13.0
553,0.0
554,10.0
555,0.0
556,0.0
557,1.0
558,0.0
559,0.0
560,0.0
561,2.0
562,0.0
563,4.0
564,1.0
565,0.0
566,1.0
567,0.0
568,1.0
569,0.0
570,2.0
571,0.0
572,1.0
573,2.0
574,0.0
575,2.0
576,0.0
577,3.0
578,0.0
579,0.0
580,0.0
581,5.0
582,3.0
583,0.0
584,10.0
585,0.0
586,6.0
587,0.0
588,4.0
589,0.0
590,1.0
591,4.0
592,0.0
593,37.0
594,0.0
595,6.0
596,0.0
597,8.0
598,0.0
599,1.0
600,5.0
601,2.0
602,79.0
603,0.0
604,15.0
605,0.0
606,4.0
607,0.0
608,9.0
609,6.0
610,3.0
611,105.0
612,0.0
613,12.0
614,0.0
615,5.0
616,0.0
617,14.0
618,7.0
619,0.0
620,74.0
621,0.0
622,26.0
623,0.0
624,15.0
625,0.0
626,11.0
627,0.0
628,0.0
629,2.0
630,0.0
631,0.0
632,0.0
633,6.0
634,0.0
635,3.0
636,1.0
637,0.0
638,2.0
639,0.0
640,4.0
641,0.0
642,3.0
643,0.0
644,1.0
645,2.0
646,0.0
647,2.0
648,0.0
649,5.0
650,0.0
651,1.0
652,0.0
653,3.0
654,3.0
655,0.0
656,12.0
657,0.0
658,6.0
659,0.0
660,1.0
661,0.0
662,0.0
663,4.0
664,0.0
665,35.0
666,0.0
667,10.0
668,0.0
669,8.0
670,0.0
