,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,14.0,7.0,193.0,9.0,16.0,21.0,658.0,11.0,24.0,45.0,411.0,8.0,19.0,40.0,146.0,7.0,27.0,36.0,93.0,16.0,37.0,44.0,69.0,21.0,21.0,38.0,51.0,26.0,28.0,35.0,44.0,24.0
1,15.0,7.0,178.0,9.0,15.0,18.0,647.0,9.0,22.0,43.0,412.0,3.0,17.0,38.0,146.0,5.0,26.0,39.0,95.0,11.0,29.0,44.0,71.0,22.0,20.0,43.0,54.0,27.0,27.0,40.0,42.0,24.0
2,20.0,7.0,169.0,8.0,20.0,21.0,643.0,8.0,20.0,43.0,401.0,3.0,22.0,40.0,148.0,5.0,28.0,40.0,97.0,17.0,34.0,43.0,69.0,22.0,21.0,39.0,56.0,23.0,23.0,40.0,44.0,34.0
3,18.0,7.0,165.0,8.0,16.0,18.0,633.0,9.0,19.0,43.0,406.0,7.0,23.0,40.0,155.0,3.0,30.0,43.0,91.0,11.0,29.0,42.0,65.0,21.0,19.0,38.0,52.0,27.0,30.0,36.0,41.0,25.0
4,17.0,10.0,167.0,8.0,15.0,20.0,624.0,8.0,20.0,44.0,393.0,3.0,18.0,41.0,141.0,6.0,27.0,42.0,92.0,14.0,29.0,43.0,64.0,21.0,18.0,36.0,60.0,24.0,23.0,39.0,47.0,27.0
5,14.0,7.0,169.0,11.0,18.0,23.0,611.0,11.0,21.0,45.0,392.0,2.0,17.0,42.0,145.0,5.0,27.0,38.0,91.0,11.0,29.0,43.0,69.0,26.0,21.0,35.0,54.0,24.0,27.0,35.0,44.0,24.0
6,14.0,9.0,163.0,9.0,20.0,20.0,600.0,8.0,21.0,45.0,388.0,3.0,23.0,44.0,146.0,10.0,30.0,38.0,95.0,12.0,32.0,41.0,70.0,19.0,20.0,38.0,50.0,25.0,23.0,37.0,42.0,22.0
7,15.0,7.0,170.0,8.0,17.0,19.0,586.0,9.0,23.0,46.0,399.0,8.0,20.0,40.0,150.0,4.0,27.0,41.0,89.0,14.0,29.0,40.0,69.0,19.0,19.0,37.0,52.0,24.0,25.0,36.0,40.0,23.0
8,15.0,6.0,164.0,9.0,17.0,19.0,570.0,8.0,20.0,44.0,387.0,4.0,20.0,45.0,159.0,6.0,29.0,37.0,90.0,12.0,33.0,40.0,67.0,27.0,20.0,37.0,51.0,23.0,22.0,41.0,43.0,25.0
9,16.0,6.0,158.0,9.0,18.0,22.0,567.0,9.0,24.0,48.0,391.0,2.0,19.0,39.0,145.0,4.0,32.0,38.0,98.0,14.0,32.0,42.0,68.0,19.0,18.0,37.0,52.0,25.0,23.0,37.0,42.0,24.0
10,14.0,5.0,165.0,11.0,15.0,20.0,559.0,9.0,24.0,44.0,379.0,3.0,18.0,41.0,147.0,5.0,28.0,40.0,96.0,12.0,28.0,43.0,67.0,24.0,24.0,38.0,52.0,22.0,23.0,37.0,42.0,22.0
11,16.0,10.0,158.0,7.0,16.0,20.0,545.0,8.0,22.0,47.0,388.0,3.0,20.0,45.0,144.0,4.0,33.0,39.0,96.0,11.0,31.0,43.0,69.0,22.0,22.0,36.0,52.0,23.0,24.0,40.0,48.0,24.0
12,17.0,8.0,158.0,8.0,14.0,18.0,528.0,12.0,20.0,43.0,384.0,4.0,22.0,43.0,150.0,4.0,28.0,39.0,97.0,11.0,31.0,40.0,67.0,21.0,23.0,39.0,51.0,21.0,22.0,34.0,46.0,24.0
