,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,19.0,13.0,1169.0,7.0,16.0,15.0,364.0,11.0,31.0,36.0,416.0,4.0,23.0,40.0,149.0,6.0,36.0,44.0,94.0,12.0,41.0,49.0,75.0,23.0,22.0,42.0,61.0,29.0,31.0,41.0,45.0,25.0
1,23.0,14.0,1169.0,9.0,17.0,18.0,348.0,11.0,28.0,34.0,416.0,8.0,24.0,36.0,147.0,8.0,32.0,42.0,97.0,18.0,37.0,47.0,76.0,29.0,25.0,38.0,60.0,26.0,29.0,39.0,53.0,30.0
2,20.0,11.0,1173.0,8.0,20.0,11.0,353.0,12.0,31.0,33.0,429.0,2.0,24.0,31.0,132.0,10.0,35.0,47.0,99.0,13.0,34.0,46.0,79.0,28.0,29.0,41.0,65.0,28.0,20.0,39.0,53.0,10.0
3,23.0,11.0,1173.0,12.0,21.0,14.0,353.0,14.0,24.0,34.0,429.0,4.0,28.0,46.0,144.0,7.0,39.0,42.0,90.0,15.0,40.0,46.0,75.0,22.0,23.0,44.0,60.0,27.0,31.0,43.0,56.0,29.0
4,18.0,9.0,1177.0,7.0,17.0,14.0,354.0,11.0,23.0,36.0,423.0,5.0,24.0,38.0,138.0,4.0,30.0,48.0,101.0,15.0,35.0,50.0,73.0,24.0,25.0,41.0,59.0,23.0,28.0,41.0,54.0,37.0
5,17.0,9.0,1166.0,14.0,17.0,23.0,350.0,8.0,30.0,36.0,421.0,3.0,26.0,40.0,147.0,5.0,34.0,39.0,100.0,17.0,34.0,48.0,79.0,26.0,22.0,41.0,61.0,29.0,27.0,45.0,46.0,26.0
6,15.0,12.0,1163.0,11.0,19.0,18.0,341.0,11.0,28.0,31.0,420.0,4.0,24.0,36.0,147.0,8.0,32.0,41.0,97.0,17.0,37.0,47.0,76.0,28.0,26.0,39.0,60.0,25.0,29.0,39.0,61.0,23.0
7,15.0,13.0,1174.0,10.0,18.0,15.0,338.0,10.0,25.0,37.0,415.0,5.0,22.0,43.0,147.0,5.0,29.0,47.0,93.0,15.0,36.0,48.0,74.0,28.0,24.0,39.0,59.0,28.0,29.0,39.0,52.0,23.0
8,14.0,14.0,1170.0,10.0,21.0,15.0,336.0,9.0,26.0,31.0,431.0,5.0,23.0,40.0,147.0,11.0,34.0,40.0,96.0,16.0,34.0,48.0,74.0,25.0,24.0,52.0,62.0,25.0,37.0,44.0,49.0,25.0
9,16.0,12.0,1167.0,10.0,20.0,22.0,342.0,9.0,31.0,36.0,420.0,3.0,29.0,41.0,141.0,5.0,34.0,41.0,97.0,13.0,35.0,48.0,80.0,29.0,24.0,41.0,62.0,29.0,27.0,42.0,49.0,27.0
10,15.0,13.0,1159.0,14.0,18.0,18.0,340.0,11.0,31.0,35.0,416.0,3.0,22.0,42.0,144.0,5.0,39.0,44.0,94.0,14.0,37.0,48.0,79.0,22.0,25.0,41.0,60.0,24.0,27.0,41.0,53.0,39.0
11,18.0,8.0,1155.0,9.0,23.0,13.0,348.0,7.0,23.0,36.0,421.0,4.0,25.0,45.0,143.0,6.0,32.0,47.0,91.0,16.0,34.0,48.0,71.0,24.0,23.0,43.0,62.0,29.0,26.0,44.0,51.0,30.0
12,18.0,9.0,1147.0,10.0,15.0,11.0,346.0,10.0,27.0,32.0,426.0,8.0,27.0,41.0,147.0,10.0,34.0,43.0,93.0,15.0,35.0,54.0,75.0,24.0,22.0,41.0,62.0,33.0,37.0,42.0,51.0,26.0
13,16.0,11.0,1165.0,10.0,20.0,16.0,338.0,7.0,28.0,34.0,426.0,3.0,24.0,39.0,141.0,6.0,31.0,47.0,94.0,12.0,32.0,54.0,75.0,26.0,22.0,46.0,56.0,29.0,29.0,39.0,46.0,33.0
14,16.0,11.0,1137.0,11.0,17.0,17.0,335.0,10.0,31.0,33.0,415.0,2.0,24.0,42.0,148.0,6.0,34.0,41.0,96.0,20.0,36.0,46.0,75.0,25.0,21.0,39.0,62.0,26.0,38.0,44.0,48.0,25.0
15,17.0,12.0,1127.0,9.0,21.0,16.0,335.0,6.0,29.0,35.0,427.0,3.0,23.0,37.0,143.0,7.0,34.0,43.0,97.0,13.0,34.0,50.0,75.0,24.0,28.0,43.0,56.0,25.0,34.0,40.0,58.0,24.0
16,22.0,13.0,1123.0,8.0,19.0,13.0,335.0,12.0,24.0,30.0,430.0,4.0,21.0,44.0,145.0,8.0,32.0,44.0,90.0,15.0,41.0,46.0,76.0,25.0,24.0,45.0,56.0,28.0,26.0,38.0,54.0,24.0
17,15.0,10.0,1098.0,15.0,16.0,11.0,325.0,10.0,26.0,35.0,428.0,3.0,25.0,40.0,137.0,4.0,29.0,42.0,98.0,16.0,36.0,48.0,77.0,25.0,22.0,39.0,60.0,28.0,25.0,48.0,51.0,25.0
18,17.0,14.0,1077.0,10.0,17.0,17.0,327.0,10.0,29.0,36.0,422.0,2.0,25.0,42.0,140.0,5.0,34.0,40.0,96.0,18.0,34.0,56.0,79.0,24.0,20.0,41.0,62.0,28.0,27.0,44.0,45.0,25.0
19,15.0,17.0,1071.0,8.0,22.0,15.0,328.0,8.0,27.0,34.0,422.0,3.0,24.0,37.0,147.0,10.0,30.0,44.0,97.0,17.0,34.0,51.0,72.0,25.0,28.0,45.0,56.0,26.0,33.0,45.0,49.0,23.0
20,20.0,13.0,1035.0,9.0,20.0,12.0,320.0,6.0,26.0,34.0,422.0,2.0,25.0,40.0,143.0,9.0,32.0,39.0,93.0,15.0,32.0,51.0,77.0,20.0,30.0,47.0,61.0,27.0,31.0,42.0,54.0,25.0
21,19.0,12.0,1032.0,7.0,21.0,13.0,332.0,8.0,26.0,30.0,423.0,7.0,22.0,39.0,146.0,5.0,38.0,44.0,94.0,13.0,37.0,48.0,78.0,29.0,20.0,38.0,63.0,27.0,36.0,48.0,50.0,27.0
