,0
0,0.0
1,4.0
2,0.0
3,32.0
4,0.0
5,8.0
6,0.0
7,3.0
8,0.0
9,5.0
10,5.0
11,2.0
12,201.0
13,0.0
14,8.0
15,0.0
16,4.0
17,0.0
18,6.0
19,6.0
20,3.0
21,162.0
22,0.0
23,10.0
24,0.0
25,5.0
26,0.0
27,9.0
28,7.0
29,0.0
30,75.0
31,0.0
32,26.0
33,0.0
34,8.0
35,0.0
36,12.0
37,0.0
38,0.0
39,3.0
40,0.0
41,0.0
42,0.0
43,3.0
44,0.0
45,3.0
46,1.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,2.0
53,0.0
54,8.0
55,2.0
56,0.0
57,3.0
58,0.0
59,1.0
60,0.0
61,7.0
62,0.0
63,1.0
64,3.0
65,0.0
66,17.0
67,0.0
68,5.0
69,0.0
70,6.0
71,0.0
72,0.0
73,4.0
74,0.0
75,35.0
76,0.0
77,11.0
78,0.0
79,3.0
80,0.0
81,1.0
82,5.0
83,2.0
84,87.0
85,0.0
86,10.0
87,0.0
88,4.0
89,0.0
90,11.0
91,6.0
92,3.0
93,138.0
94,0.0
95,12.0
96,0.0
97,4.0
98,0.0
99,10.0
100,7.0
101,0.0
102,74.0
103,0.0
104,33.0
105,0.0
106,16.0
107,0.0
108,11.0
109,0.0
110,0.0
111,3.0
112,0.0
113,0.0
114,0.0
115,3.0
116,0.0
117,4.0
118,1.0
119,0.0
120,1.0
121,0.0
122,0.0
123,0.0
124,3.0
125,0.0
126,4.0
127,2.0
128,0.0
129,3.0
130,0.0
131,5.0
132,0.0
133,6.0
134,0.0
135,0.0
136,3.0
137,0.0
138,11.0
139,0.0
140,12.0
141,0.0
142,2.0
143,0.0
144,0.0
145,4.0
146,0.0
147,33.0
148,0.0
149,15.0
150,0.0
151,2.0
152,0.0
153,4.0
154,5.0
155,2.0
156,81.0
157,0.0
158,9.0
159,0.0
160,10.0
161,0.0
162,6.0
163,6.0
164,3.0
165,142.0
166,0.0
167,12.0
168,0.0
169,5.0
170,0.0
171,9.0
172,7.0
173,0.0
174,70.0
175,0.0
176,30.0
177,0.0
178,13.0
179,0.0
180,11.0
181,0.0
182,0.0
183,1.0
184,0.0
185,0.0
186,0.0
187,7.0
188,0.0
189,4.0
190,1.0
191,0.0
192,6.0
193,0.0
194,0.0
195,0.0
196,2.0
197,0.0
198,2.0
199,2.0
200,0.0
201,1.0
202,0.0
203,4.0
204,0.0
205,1.0
206,0.0
207,1.0
208,3.0
209,0.0
210,12.0
211,0.0
212,6.0
213,0.0
214,4.0
215,0.0
216,1.0
217,4.0
218,0.0
219,32.0
220,0.0
221,10.0
222,0.0
223,4.0
224,0.0
225,1.0
226,5.0
227,2.0
228,73.0
229,0.0
230,9.0
231,0.0
232,5.0
233,0.0
234,6.0
235,6.0
236,3.0
237,129.0
238,0.0
239,10.0
240,0.0
241,4.0
242,0.0
243,9.0
244,7.0
245,0.0
246,75.0
247,0.0
248,34.0
249,0.0
250,6.0
251,0.0
252,9.0
253,0.0
254,0.0
255,2.0
256,0.0
257,0.0
258,0.0
259,7.0
260,0.0
261,2.0
262,1.0
263,0.0
264,1.0
265,0.0
266,4.0
267,0.0
268,3.0
269,0.0
270,2.0
271,2.0
272,0.0
273,1.0
274,0.0
275,2.0
276,0.0
277,1.0
278,0.0
279,0.0
280,3.0
281,0.0
282,11.0
283,0.0
284,5.0
285,0.0
286,6.0
287,0.0
288,1.0
289,4.0
290,0.0
291,40.0
292,0.0
293,11.0
294,0.0
295,4.0
296,0.0
297,1.0
298,5.0
299,2.0
300,78.0
301,0.0
302,15.0
303,0.0
304,5.0
305,0.0
306,3.0
307,6.0
308,3.0
309,128.0
310,0.0
311,14.0
312,0.0
313,2.0
314,0.0
315,15.0
316,7.0
317,0.0
318,77.0
319,0.0
320,27.0
321,0.0
322,5.0
323,0.0
324,18.0
325,0.0
326,0.0
327,0.0
328,0.0
329,2.0
330,0.0
331,3.0
332,0.0
333,2.0
334,1.0
335,0.0
336,0.0
337,0.0
338,4.0
339,0.0
340,3.0
341,0.0
342,2.0
343,2.0
344,0.0
345,1.0
346,0.0
347,2.0
348,0.0
349,2.0
350,0.0
351,2.0
352,3.0
353,0.0
354,8.0
355,0.0
356,6.0
357,0.0
358,2.0
359,0.0
360,0.0
361,4.0
