,0
0,0.0
1,5.0
2,0.0
3,6.0
4,0.0
5,11.0
6,0.0
7,0.0
8,24.0
9,0.0
10,1.0
11,0.0
12,6.0
13,0.0
14,1.0
15,1.0
16,0.0
17,107.0
18,0.0
19,0.0
20,0.0
21,3.0
22,0.0
23,3.0
24,2.0
25,4.0
26,186.0
27,0.0
28,4.0
29,0.0
30,2.0
31,0.0
32,0.0
33,3.0
34,1.0
35,44.0
36,0.0
37,11.0
38,0.0
39,3.0
40,0.0
41,4.0
42,4.0
43,0.0
44,69.0
45,0.0
46,6.0
47,0.0
48,4.0
49,0.0
50,2.0
51,5.0
52,0.0
53,19.0
54,0.0
55,9.0
56,0.0
57,10.0
58,0.0
59,11.0
60,6.0
61,0.0
62,10.0
63,0.0
64,7.0
65,0.0
66,4.0
67,0.0
68,3.0
69,7.0
70,0.0
71,7.0
72,0.0
73,8.0
74,0.0
75,6.0
76,0.0
77,4.0
78,0.0
79,0.0
80,21.0
81,0.0
82,0.0
83,0.0
84,3.0
85,0.0
86,1.0
87,1.0
88,0.0
89,116.0
90,0.0
91,2.0
92,0.0
93,2.0
94,0.0
95,1.0
96,2.0
97,4.0
98,187.0
99,0.0
100,6.0
101,0.0
102,4.0
103,0.0
104,1.0
105,3.0
106,1.0
107,45.0
108,0.0
109,8.0
110,0.0
111,1.0
112,0.0
113,0.0
114,4.0
115,0.0
116,69.0
117,0.0
118,9.0
119,0.0
120,4.0
121,0.0
122,2.0
123,5.0
124,0.0
125,17.0
126,0.0
127,7.0
128,0.0
129,6.0
130,0.0
131,8.0
132,6.0
133,0.0
134,9.0
135,0.0
136,9.0
137,0.0
138,3.0
139,0.0
140,4.0
141,7.0
142,0.0
143,7.0
144,0.0
145,11.0
146,0.0
147,12.0
148,0.0
149,4.0
150,0.0
151,0.0
152,19.0
153,0.0
154,1.0
155,0.0
156,4.0
157,0.0
158,4.0
159,1.0
160,0.0
161,111.0
162,0.0
163,1.0
164,0.0
165,3.0
166,0.0
167,2.0
168,2.0
169,4.0
170,177.0
171,0.0
172,6.0
173,0.0
174,4.0
175,0.0
176,7.0
177,3.0
178,1.0
179,32.0
180,0.0
181,7.0
182,0.0
183,2.0
184,0.0
185,0.0
186,4.0
187,0.0
188,68.0
189,0.0
190,7.0
191,0.0
192,9.0
193,0.0
194,5.0
195,5.0
196,0.0
197,18.0
198,0.0
199,11.0
200,0.0
201,5.0
202,0.0
203,3.0
204,6.0
205,0.0
206,8.0
207,0.0
208,7.0
209,0.0
210,9.0
211,0.0
212,3.0
213,7.0
214,0.0
215,10.0
216,0.0
217,12.0
218,0.0
219,4.0
220,0.0
221,5.0
222,0.0
223,0.0
224,20.0
225,0.0
226,1.0
227,0.0
228,2.0
229,0.0
230,2.0
231,1.0
232,0.0
233,107.0
234,0.0
235,0.0
236,0.0
237,7.0
238,0.0
239,2.0
240,2.0
241,4.0
242,183.0
243,0.0
244,3.0
245,0.0
246,2.0
247,0.0
248,1.0
249,3.0
250,1.0
251,17.0
252,0.0
253,11.0
254,0.0
255,3.0
256,0.0
257,3.0
258,4.0
259,0.0
260,70.0
261,0.0
262,8.0
263,0.0
264,5.0
265,0.0
266,1.0
267,5.0
268,0.0
269,19.0
270,0.0
271,9.0
272,0.0
273,8.0
274,0.0
275,3.0
276,6.0
277,0.0
278,10.0
279,0.0
280,7.0
281,0.0
282,2.0
283,0.0
284,3.0
285,7.0
286,0.0
287,12.0
288,0.0
289,9.0
290,0.0
291,4.0
292,0.0
293,6.0
294,0.0
295,0.0
296,23.0
297,0.0
298,2.0
299,0.0
300,2.0
301,0.0
302,3.0
303,1.0
304,0.0
305,103.0
306,0.0
307,1.0
308,0.0
309,3.0
310,0.0
311,6.0
312,2.0
313,4.0
314,175.0
315,0.0
316,5.0
317,0.0
318,1.0
319,0.0
320,0.0
321,3.0
322,1.0
323,3.0
324,0.0
325,11.0
326,0.0
327,2.0
328,0.0
329,1.0
330,4.0
331,0.0
332,68.0
333,0.0
334,7.0
335,0.0
336,5.0
337,0.0
338,2.0
339,5.0
340,0.0
341,17.0
342,0.0
343,6.0
344,0.0
345,12.0
346,0.0
347,4.0
348,6.0
349,0.0
350,12.0
351,0.0
352,10.0
353,0.0
354,6.0
355,0.0
356,5.0
357,7.0
358,0.0
359,10.0
360,0.0
361,7.0
362,0.0
363,8.0
364,0.0
365,3.0
366,0.0
367,0.0
368,23.0
369,0.0
370,4.0
371,0.0
372,4.0
373,0.0
374,3.0
375,1.0
376,0.0
377,107.0
378,0.0
379,1.0
380,0.0
381,7.0
382,0.0
383,1.0
384,2.0
385,4.0
386,179.0
387,0.0
388,5.0
389,0.0
390,1.0
391,0.0
392,0.0
393,3.0
394,0.0
395,251.0
396,0.0
397,8.0
398,0.0
399,2.0
400,0.0
401,0.0
402,4.0
403,0.0
404,66.0
405,0.0
406,8.0
407,0.0
408,3.0
409,0.0
410,1.0
411,5.0
412,0.0
413,16.0
414,0.0
415,11.0
416,0.0
417,7.0
418,0.0
419,8.0
420,6.0
421,0.0
422,10.0
423,0.0
424,9.0
425,0.0
426,6.0
427,0.0
428,4.0
429,7.0
430,0.0
431,7.0
432,0.0
433,11.0
434,0.0
435,9.0
436,0.0
437,5.0
438,0.0
439,0.0
440,21.0
441,0.0
442,1.0
443,0.0
444,1.0
445,0.0
446,1.0
447,1.0
448,0.0
449,105.0
450,0.0
451,3.0
452,0.0
453,2.0
454,0.0
455,2.0
456,2.0
457,4.0
458,160.0
459,0.0
460,3.0
461,0.0
462,3.0
463,0.0
464,2.0
465,3.0
466,0.0
467,246.0
468,0.0
469,10.0
470,0.0
471,1.0
472,0.0
473,1.0
474,4.0
475,0.0
476,63.0
477,0.0
478,11.0
479,0.0
480,5.0
481,0.0
482,7.0
483,5.0
484,0.0
485,19.0
486,0.0
487,7.0
488,0.0
489,6.0
490,0.0
491,3.0
492,6.0
493,0.0
494,11.0
495,0.0
496,8.0
497,0.0
498,5.0
499,0.0
500,6.0
501,7.0
502,0.0
503,9.0
504,0.0
505,6.0
506,0.0
507,8.0
508,0.0
509,2.0
510,0.0
