,0
0,0.0
1,9.0
2,0.0
3,18.0
4,0.0
5,0.0
6,4.0
7,0.0
8,0.0
9,0.0
10,2.0
11,0.0
12,8.0
13,1.0
14,0.0
15,1.0
16,0.0
17,0.0
18,0.0
19,2.0
20,0.0
21,2.0
22,2.0
23,0.0
24,2.0
25,0.0
26,3.0
27,0.0
28,1.0
29,0.0
30,0.0
31,3.0
32,0.0
33,12.0
34,0.0
35,7.0
36,0.0
37,1.0
38,0.0
39,1.0
40,4.0
41,0.0
42,34.0
43,0.0
44,7.0
45,0.0
46,4.0
47,0.0
48,1.0
49,5.0
50,2.0
51,15.0
52,0.0
53,13.0
54,0.0
55,5.0
56,0.0
57,4.0
58,6.0
59,3.0
60,119.0
61,0.0
62,10.0
63,0.0
64,4.0
65,0.0
66,10.0
67,7.0
68,0.0
69,74.0
70,0.0
71,32.0
72,0.0
73,7.0
74,0.0
75,9.0
76,0.0
77,0.0
78,1.0
79,0.0
80,0.0
81,0.0
82,3.0
83,0.0
84,3.0
85,1.0
86,0.0
87,0.0
88,0.0
89,2.0
90,0.0
91,3.0
92,0.0
93,5.0
94,2.0
95,0.0
96,2.0
97,0.0
98,2.0
99,0.0
100,1.0
101,0.0
102,0.0
103,3.0
104,0.0
105,15.0
106,0.0
107,7.0
108,0.0
109,2.0
110,0.0
111,0.0
112,4.0
113,0.0
114,32.0
115,0.0
116,8.0
117,0.0
118,3.0
119,0.0
120,3.0
121,5.0
122,2.0
123,18.0
124,0.0
125,9.0
126,0.0
127,12.0
128,0.0
129,4.0
130,6.0
131,3.0
132,110.0
133,0.0
134,13.0
135,0.0
136,4.0
137,0.0
138,10.0
139,7.0
140,0.0
141,72.0
142,0.0
143,32.0
144,0.0
145,8.0
146,0.0
147,10.0
148,0.0
149,0.0
150,3.0
151,0.0
152,1.0
153,0.0
154,3.0
155,0.0
156,3.0
157,1.0
158,0.0
159,0.0
160,0.0
161,5.0
162,0.0
163,2.0
164,0.0
165,2.0
166,2.0
167,0.0
168,4.0
169,0.0
170,1.0
171,0.0
172,5.0
173,0.0
174,1.0
175,3.0
176,0.0
177,13.0
178,0.0
179,8.0
180,0.0
181,1.0
182,0.0
183,0.0
184,4.0
185,0.0
186,32.0
187,0.0
188,9.0
189,0.0
190,4.0
191,0.0
192,2.0
193,5.0
194,2.0
195,16.0
196,0.0
197,9.0
198,0.0
199,6.0
200,0.0
201,4.0
202,6.0
203,3.0
204,110.0
205,0.0
206,14.0
207,0.0
208,4.0
209,0.0
210,8.0
211,7.0
212,0.0
213,70.0
214,0.0
215,26.0
216,0.0
217,15.0
218,0.0
219,10.0
220,0.0
221,0.0
222,1.0
223,0.0
224,0.0
225,0.0
226,4.0
227,0.0
228,4.0
229,1.0
230,0.0
231,0.0
232,0.0
233,3.0
234,0.0
235,2.0
236,0.0
237,2.0
238,2.0
239,0.0
240,2.0
241,0.0
242,2.0
243,0.0
244,3.0
245,0.0
246,0.0
247,3.0
248,0.0
249,11.0
250,0.0
251,9.0
252,0.0
253,0.0
254,0.0
255,4.0
256,4.0
257,0.0
258,37.0
259,0.0
260,7.0
261,0.0
262,3.0
263,0.0
264,5.0
265,5.0
266,2.0
267,12.0
268,0.0
269,13.0
270,0.0
271,6.0
272,0.0
273,4.0
274,6.0
275,3.0
276,106.0
277,0.0
278,13.0
279,0.0
280,3.0
281,0.0
282,10.0
283,7.0
284,0.0
285,79.0
286,0.0
287,34.0
288,0.0
289,7.0
290,0.0
291,15.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,3.0
299,0.0
300,2.0
301,1.0
302,0.0
303,1.0
304,0.0
