,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,17.0,10.0,204.0,12.0,15.0,24.0,716.0,9.0,25.0,43.0,785.0,6.0,24.0,41.0,153.0,10.0,28.0,41.0,102.0,14.0,30.0,50.0,71.0,22.0,19.0,39.0,56.0,25.0,31.0,41.0,43.0,22.0
1,15.0,14.0,173.0,12.0,16.0,27.0,720.0,10.0,22.0,51.0,536.0,5.0,18.0,47.0,170.0,5.0,26.0,39.0,102.0,15.0,33.0,49.0,70.0,24.0,22.0,37.0,55.0,25.0,31.0,36.0,54.0,22.0
2,15.0,11.0,172.0,10.0,20.0,24.0,718.0,10.0,23.0,43.0,543.0,9.0,19.0,34.0,147.0,11.0,31.0,25.0,99.0,22.0,16.0,32.0,69.0,10.0,14.0,19.0,83.0,32.0,23.0,17.0,61.0,19.0
3,11.0,13.0,141.0,15.0,8.0,39.0,695.0,9.0,7.0,36.0,491.0,14.0,36.0,31.0,157.0,17.0,46.0,34.0,100.0,26.0,42.0,66.0,87.0,46.0,40.0,58.0,68.0,43.0,42.0,56.0,66.0,34.0
4,21.0,17.0,176.0,17.0,21.0,23.0,697.0,19.0,30.0,51.0,541.0,5.0,20.0,43.0,171.0,7.0,29.0,40.0,101.0,19.0,31.0,45.0,78.0,27.0,22.0,37.0,60.0,29.0,26.0,41.0,46.0,30.0
5,15.0,10.0,165.0,9.0,15.0,24.0,687.0,9.0,28.0,46.0,528.0,4.0,26.0,40.0,166.0,6.0,28.0,41.0,98.0,14.0,32.0,45.0,72.0,20.0,20.0,37.0,53.0,25.0,26.0,40.0,45.0,26.0
6,16.0,12.0,165.0,9.0,16.0,25.0,684.0,12.0,31.0,53.0,521.0,3.0,25.0,46.0,163.0,4.0,32.0,40.0,96.0,13.0,30.0,53.0,69.0,20.0,19.0,40.0,54.0,24.0,23.0,37.0,47.0,25.0
7,16.0,7.0,169.0,8.0,18.0,24.0,664.0,9.0,21.0,47.0,529.0,3.0,22.0,44.0,169.0,5.0,28.0,44.0,96.0,10.0,31.0,48.0,72.0,26.0,17.0,35.0,52.0,22.0,27.0,34.0,42.0,23.0
8,15.0,7.0,170.0,9.0,15.0,21.0,650.0,9.0,21.0,42.0,525.0,5.0,20.0,43.0,174.0,9.0,29.0,37.0,102.0,14.0,29.0,44.0,72.0,23.0,23.0,36.0,54.0,21.0,24.0,43.0,42.0,27.0
9,16.0,7.0,158.0,8.0,16.0,22.0,652.0,9.0,21.0,47.0,531.0,4.0,22.0,44.0,161.0,4.0,27.0,40.0,110.0,13.0,28.0,42.0,75.0,24.0,24.0,38.0,58.0,28.0,25.0,36.0,43.0,25.0
10,17.0,7.0,161.0,11.0,15.0,23.0,632.0,8.0,22.0,50.0,521.0,6.0,21.0,49.0,173.0,4.0,27.0,40.0,102.0,17.0,30.0,48.0,70.0,21.0,22.0,37.0,55.0,26.0,37.0,37.0,42.0,24.0
11,15.0,11.0,160.0,10.0,16.0,20.0,616.0,9.0,21.0,48.0,523.0,9.0,23.0,44.0,172.0,6.0,33.0,40.0,103.0,13.0,27.0,43.0,69.0,19.0,18.0,38.0,58.0,23.0,24.0,38.0,45.0,24.0
12,15.0,6.0,163.0,9.0,18.0,20.0,610.0,11.0,24.0,47.0,527.0,3.0,22.0,44.0,170.0,6.0,31.0,46.0,95.0,14.0,33.0,47.0,67.0,30.0,21.0,38.0,56.0,23.0,26.0,38.0,44.0,28.0
13,16.0,7.0,160.0,9.0,15.0,21.0,600.0,14.0,22.0,51.0,515.0,3.0,21.0,45.0,167.0,5.0,30.0,41.0,97.0,14.0,30.0,47.0,74.0,24.0,22.0,36.0,60.0,28.0,25.0,37.0,52.0,25.0
14,15.0,7.0,168.0,14.0,18.0,21.0,582.0,8.0,24.0,53.0,509.0,7.0,19.0,42.0,169.0,10.0,27.0,39.0,105.0,11.0,35.0,45.0,78.0,22.0,21.0,37.0,61.0,24.0,26.0,37.0,44.0,25.0
15,17.0,14.0,165.0,10.0,15.0,19.0,573.0,9.0,22.0,44.0,513.0,6.0,26.0,46.0,170.0,5.0,30.0,40.0,102.0,12.0,30.0,44.0,72.0,21.0,20.0,40.0,53.0,24.0,28.0,42.0,49.0,28.0
16,15.0,8.0,161.0,6.0,20.0,20.0,561.0,14.0,21.0,48.0,498.0,3.0,20.0,39.0,167.0,8.0,29.0,39.0,102.0,12.0,36.0,42.0,72.0,23.0,19.0,35.0,50.0,30.0,32.0,36.0,44.0,26.0
17,18.0,11.0,159.0,9.0,15.0,20.0,542.0,8.0,22.0,45.0,505.0,4.0,24.0,42.0,171.0,4.0,30.0,45.0,101.0,11.0,31.0,48.0,66.0,21.0,21.0,38.0,52.0,26.0,26.0,36.0,44.0,29.0
18,16.0,7.0,167.0,9.0,17.0,22.0,537.0,15.0,22.0,51.0,498.0,2.0,17.0,46.0,164.0,5.0,28.0,41.0,99.0,13.0,31.0,41.0,71.0,20.0,17.0,36.0,52.0,21.0,24.0,37.0,44.0,23.0
19,15.0,9.0,160.0,10.0,21.0,19.0,522.0,11.0,23.0,54.0,502.0,5.0,22.0,48.0,158.0,3.0,30.0,41.0,100.0,15.0,34.0,46.0,78.0,22.0,18.0,41.0,59.0,21.0,23.0,39.0,41.0,21.0
20,13.0,5.0,150.0,12.0,15.0,18.0,516.0,7.0,22.0,47.0,507.0,2.0,21.0,46.0,165.0,2.0,28.0,43.0,99.0,11.0,36.0,44.0,73.0,27.0,21.0,40.0,51.0,24.0,27.0,41.0,41.0,25.0
21,12.0,8.0,161.0,8.0,14.0,19.0,503.0,9.0,25.0,47.0,496.0,4.0,26.0,46.0,163.0,5.0,31.0,43.0,97.0,18.0,35.0,45.0,73.0,22.0,23.0,35.0,51.0,23.0,25.0,37.0,57.0,23.0
